Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Thu, 03 Aug 2023 19:56:49 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
2010-0615-FRA,2010,0615,,Natural,Meteorological,Extreme temperature,Cold wave,,,France,FRA,Western Europe,Europe,"Bretagne, Auvergne, Rhones-Alpes provinces",,,,,,,,,°C,,,,,2010,11,28,2010,12,1,3,,,,,,,,,,,74.50944408,1,1250;1253;1270,,"Auvergne, Bretagne, Rhone-Alpes (Adm1)."
2011-0518-FRA,2011,0518,,Natural,Meteorological,Storm,Extra-tropical storm,,Joachim,France,FRA,Western Europe,Europe,Bretagne province,,Transport accident,,,,,,140,Kph,,,,,2011,12,15,2011,12,16,,,,,,,,,,,,76.86159538,1,1253,,Bretagne (Adm1).
2011-0439-FRA,2011,0439,,Natural,Hydrological,Flood,Riverine flood,,,France,FRA,Western Europe,Europe,"Var, Alpes Maritimes districts (Provence-Alpes-Cote-d'Azur province)",Heavy rains,,,,,,,,Km2,,,,,2011,11,6,2011,11,6,6,,2300,,2300,,,,,,,76.86159538,2,,16321;16324,"Alpes-maritimes, Var (Adm2)."
2012-0019-FRA,2012,0019,CW-2012-000006,Natural,Meteorological,Extreme temperature,Cold wave,,,France,FRA,Western Europe,Europe,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Côte-D'azur, Rhône-Alpes, Midi-Pyrénées provinces",,,,,,,,,°C,,,,,2012,2,,2012,2,,12,,,,,,,,,,,78.45211388,1,1248;1249;1250;1251;1252;1253;1254;1255;1256;1257;1258;1259;1260;1262;1263;1264;1265;1266;1267;1268;1269;1270,,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Comte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Midi-Pyrenees, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Cote-d'Azur, Rhone-Alpes (Adm1)."
2013-0530-FRA,2013,0530,,Natural,Meteorological,Storm,Extra-tropical storm,,Storm Dirk,France,FRA,Western Europe,Europe,"Alpes-Maritimes district (Provence-Alpes-Cote-d'Azur province) ; Valée du Rhône (Rhone-Alpes province) ; Auvergne, Alsace, Bretagne, Normandie provinces",,Flood,Rain,,,,,150,Kph,,,,,2013,12,23,2013,12,25,1,,,,,,,,,,,79.60130942,1;2,1248;1250;1251;1253;1258;1260;1270,16321,"Alsace, Auvergne, Basse-Normandie, Bretagne, Haute-Normandie, Languedoc-Rousillon, Rhone-Alpes (Adm1). Alpes-maritimes (Adm2)."
2013-0215-FRA,2013,0215,,Natural,Hydrological,Flood,Flash flood,,,France,FRA,Western Europe,Europe,"Luz-Saint-Sauveur city (Hautes Pyrénées distric), Saint-Béat city, (Haute-Garonne district) (Midi-Pyrenees province) ; Garonne, Pique rivers (Haute-Garonne district, Midi-Pyrenees province) ; Pyrenees-Atlantiques district (Aquitaine province)",,,,,,,,,Km2,,,,,2013,6,18,2013,6,19,2,,2000,,2000,,,,,655000,822851,79.60130942,2,,16244;16301;16302,"Haute-Garonne, Hautes-Pyrenees, Pyrenees-Atlantique (Adm2)."
2013-0398-FRA,2013,0398,,Natural,Meteorological,Storm,Extra-tropical storm,,Storm Christian,France,FRA,Western Europe,Europe,"Basse-Normandie, Haute-Normandie, Nord-Pas-de-Calais, Bretagne provinces",,,,,,,,132,Kph,,,,,2013,10,27,2013,10,28,1,,,,,,,,,,,79.60130942,1,1251;1253;1258;1265,,"Basse-Normandie, Bretagne, Haute-Normandie, Nord-Pas-de-Calais (Adm1)."
2014-0027-FRA,2014,0027,,Natural,Hydrological,Flood,Riverine flood,,,France,FRA,Western Europe,Europe,"Hyeres, Lavandou city (Var district, Provence-Alpes-Cote-d'Azur province) ; Cote d'Azur region (Alpes Maritimes district, Provence-Alpes-Cote-d'Azur province)",Heavy rains,,,,,,,82989,Km2,43.9958,7.1,,,2014,1,19,2014,2,7,4,,1000,,1000,,,,,,,80.89262372,2,,16321;16324,"Alpes-maritimes, Var (Adm2)."
2014-0008-FRA,2014,0008,,Natural,Meteorological,Storm,Convective storm,,,France,FRA,Western Europe,Europe,"Biarritz city (Pyrenees-Atlantique district, Aquitaine province)",,,,,,,,,Kph,,,,,2014,1,7,2014,1,7,2,,,,,,,,,,,80.89262372,2,,16244,Pyrenees-Atlantique (Adm2).
2014-0388-FRA,2014,0388,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,France,FRA,Western Europe,Europe,"Lamalou-les-Bains city (Herault district, Languedoc-Rousillon province) ; Aveyron distric (Midi-Pyrénées province), Gard district (Languedoc-Rousillon province) Ardeche district (Rhone-Alpes province)",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2014,9,18,2014,9,18,6,,,,,,,145000,179250,182000,224990,80.89262372,2,,16286;16287;16299;16327,"Ardeche, Aveyron, Gard, Herault (Adm2)."
2014-0488-FRA,2014,0488,,Natural,Hydrological,Flood,Flash flood,,,France,FRA,Western Europe,Europe,"Argeles city (Pyrénées-Orientales district, Languedoc-Rousillon province); Pyrénées-Orientales, Aude, Gar districts (Languedoc-Rousillon province), Var district (Provence-Alpes-Cote-d'Azur province)",Heavy rains,Lightening,,,,,,123269,Km2,,,,,2014,11,29,2014,12,5,5,,3000,,3000,,,242000,299162,303000,374571,80.89262372,2,,16286;16289;16290;16324,"Aude, Gard, Pyrenees-Orientales, Var (Adm2)."
2014-0209-FRA,2014,0209,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,France,FRA,Western Europe,Europe,"Bordeaux city (Gironde district, Aquitaine province), Cognac city (Charente district, Poitou-Charentes province) ; Languedoc region (Languedoc-Rousillon province)",,,,,,,,,Kph,,,,,2014,6,8,2014,6,10,,,,,,,,,,,,80.89262372,1;2,1260,16241;16316,"Languedoc-Rousillon (Adm1). Charente, Gironde (Adm2)."
2014-0462-FRA,2014,0462,,Natural,Hydrological,Flood,Riverine flood,,,France,FRA,Western Europe,Europe,"Gard, Lozere, Herault districts (Languedoc-Rousillon province)",Heavy rains,,,,,,,39709,Km2,,,,,2014,11,13,2014,11,16,5,,,,,,,,,,,80.89262372,2,,16286;16287;16288,"Gard, Herault, Lozere (Adm2)."
2014-0067-FRA,2014,0067,,Natural,Meteorological,Storm,Extra-tropical storm,,Ulla,France,FRA,Western Europe,Europe,Bretagne province,,,,,,,,150,Kph,,,,,2014,2,14,2014,2,14,,,,,,,,,,,,80.89262372,1,1253,,Bretagne (Adm1).
2015-0451-FRA,2015,0451,,Natural,Hydrological,Flood,Flash flood,,,France,FRA,Western Europe,Europe,"Cote d'Azur region (Alpes-maritimes, Var districts, Provence-Alpes-Cote-d'Azur province)",Torrential rain,,,,,,,2896,Km2,43.377,6.53,,,2015,10,3,2015,10,4,20,,,,,,,652000,805052,924000,1140902,80.98857899,2,,16321;16324,"Alpes-maritimes, Var (Adm2)."
2015-0434-FRA,2015,0434,,Natural,Meteorological,Storm,Convective storm,,,France,FRA,Western Europe,Europe,"Aube, Ardennes districts (Champagne-Ardenne province), Ain district (Rhone-Alpes province)",,,,,,,,130,Kph,,,,,2015,9,16,2015,9,16,3,,750,,750,,,,,,,80.98857899,2,,16266;16267;16326,"Ain, Ardennes, Aube (Adm2)."
2015-0410-FRA,2015,0410,,Natural,Meteorological,Extreme temperature,Heat wave,,,France,FRA,Western Europe,Europe,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Côte-D'azur, Rhône-Alpes, Midi-Pyrénées provinces",,,,,,,,40,°C,,,,,2015,6,29,2015,8,9,3275,,,,,,,,,,,80.98857899,1,1248;1249;1250;1251;1252;1253;1254;1255;1256;1257;1258;1259;1260;1262;1263;1264;1265;1266;1267;1268;1269;1270,,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Comte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Midi-Pyrenees, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Cote-d'Azur, Rhone-Alpes (Adm1)."
2016-0179-FRA,2016,0179,,Natural,Hydrological,Flood,,,,France,FRA,Western Europe,Europe,"Yvelines, Paris districts (Ile-de-France province), Marne district (Champagne-Ardenne), Manche, Calvados districts (Basse-Normandie province), Orne, Eure, Seine-Maritime (Haute-Normandie province)",Heavy rains,Lightening,,,,,,,Km2,,,,"Seine, Loing, Yonne",2016,5,31,2016,6,5,5,24,,,24,,,1300000,1585166,2400000,2926461,82.0103309,2,,16249;16250;16251;16269;16276;16277;16280;16285,"Calvados, Eure, Manche, Marne, Orne, Paris, Seine-Maritime, Yvelines (Adm2)."
2017-0320-FRA,2017,0320,,Natural,Hydrological,Flood,Flash flood,,,France,FRA,Western Europe,Europe,Haute-Loire Department (Le Brignon),Torrential rains,,,,,,,,Km2,45.486,3.338,,,2017,6,13,2017,6,15,1,,160,,160,,,,,,,83.75725455,2,,16247,Haute-Loire (Adm2).
2017-0086-FRA,2017,0086,,Natural,Meteorological,Storm,Extra-tropical storm,,'Zeus',France,FRA,Western Europe,Europe,"Brittany, Provence, Sud Ouest (Brive), Alpes du Sud, Centre et Sud-Est.",,,,,,,,193,Kph,,,,,2017,3,6,2017,3,7,2,11,,,11,,,341000,407129,550000,656660,83.75725455,1,1249;1253;1260;1262;1264;1266;1268;1269;1270,,"Aquitaine, Bretagne, Languedoc-Rousillon, Limousin, Midi-Pyrenees, Pays-de-la-Loire, Poitou-Charentes, Provence-Alpes-Cote-d'Azur, Rhone-Alpes (Adm1)."
2017-0292-FRA,2017,0292,,Natural,Climatological,Wildfire,,,,France,FRA,Western Europe,Europe,"Near Bormes-les-Mimosas (Var- cote d'Azur); Haute-Corse, Vaucluse, Var, Alpes-Maritimes","Wind, drought",,,,,,,72,Km2,,,,,2017,7,24,2017,7,25,,12,12000,,12012,,,,,,,83.75725455,2,,16271;16321;16324;16325,"Alpes-maritimes, Haute-Corse, Var, Vaucluse (Adm2)."
2018-0002-FRA,2018,0002,,Natural,Meteorological,Storm,Convective storm,Severe storm,Eleanor,France,FRA,Western Europe,Europe,"Alps, Morillon (Haute Savoie), Corse, Savoie, Isère, Cambrai (Nord), Paris region (Ile-de-France), Seine Maritime, Pas de Calais, Haute Marne, Manche, Bretagne, Lucenay-Lévêque (Saône et Loire)",,Wildfire,"Slide (land, mud, snow, rock)",,,,,160,Kph,,,,"Aube, Moselle",2018,1,3,2018,1,4,6,30,,,30,,,,,200000,233092,85.80302606,1;2,1253;1256;1259,16250;16254;16268;16277;16306;16307;16329;16330;16333,"Bretagne, Corse, Ile-de-France (Adm1). Haute-Marne, Haute-Savoie, Isere, Manche, Nord, Pas-de-Calais, Saone-et-Loire, Savoie, Seine-Maritime (Adm2)."
2018-0025-FRA,2018,0025,,Natural,Meteorological,Storm,Extra-tropical storm,,'Friederike' (David),France,FRA,Western Europe,Europe,"Pas-de-Calais department, Nord",,,,,,,,,Kph,,,,,2018,1,17,2018,1,18,,,,,,,,,,,,85.80302606,2,,16306;16307,"Nord, Pas-de-Calais (Adm2)."
2018-0397-FRA,2018,0397,,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Adrian',France,FRA,Western Europe,Europe,"Corse, Cote d'Azur",,,,,,,,,Kph,,,,,2018,10,30,2018,10,30,,,,,,,,,,,,85.80302606,1;2,1256,16321;16324,"Corse (Adm1). Alpes-maritimes, Var (Adm2)."
2018-0061-FRA,2018,0061,,Natural,Meteorological,Extreme temperature,Cold wave,,,France,FRA,Western Europe,Europe,,,,,,,,,,°C,,,,,2018,2,23,2018,2,28,3,,,,,,,,,,,85.80302606,,,,
2018-0235-FRA,2018,0235,,Natural,Meteorological,Extreme temperature,Heat wave,,,France,FRA,Western Europe,Europe,,,,,,,,,38,°C,,,,,2018,7,,2018,7,,,,,,,,,,,,,85.80302606,,,,
2018-0037-FRA,2018,0037,,Natural,Hydrological,Flood,,,,France,FRA,Western Europe,Europe,Ile-de-France,Heavy rains,,,,,,,72016,Km2,48.511,1.606,,"Seine, Marne, Yonne, Rhône, Saône",2018,1,24,2018,1,29,,,2750,,2750,,,175000,203956,372000,433551,85.80302606,1,1259,,Ile-de-France (Adm1).
2018-0375-FRA,2018,0375,,Natural,Hydrological,Flood,,,,France,FRA,Western Europe,Europe,"Carcasonne, Conques sur Orbiel, Aragon, Berriac, Trbes, Flore, Villegaihenc, Villemoustaussou, Villalier (Aude, Hérault)",Torrenntial rains,,,,,,,,Km2,,,,,2018,10,14,2018,10,15,14,76,1400,,1476,,,230000,268056,340000,396256,85.80302606,2,,16287;16290,"Aude, Herault (Adm2)."
2019-0296-FRA,2019,0296,,Natural,Meteorological,Extreme temperature,Heat wave,,,France,FRA,Western Europe,Europe,"Vaucluse, Bouches-du-Rhône, Hérault, Gard",,,,,,,,46,°C,,,,,2019,6,24,2019,7,7,567,,,,,,,,,,,87.35800677,2,,16287,Herault (Adm2).
2019-0533-FRA,2019,0533,,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Amelie',France,FRA,Western Europe,Europe,"Alpes-Maritimes Department; Nouvelle Aquitaine, Pays de la Loire, Auvergne, Occitanie",,"Slide (land, mud, snow, rock)",Flood,,,,,163,Kph,,,,,2019,10,28,2019,11,3,1,4,50,,54,,,,,,,87.35800677,1;2,1249;1250;1260;1262;1264;1266;1268,16321,"Aquitaine, Auvergne, Languedoc-Rousillon, Limousin, Midi-Pyrenees, Pays-de-la-Loire, Poitou-Charentes (Adm1). Alpes-maritimes (Adm2)."
2019-0576-FRA,2019,0576,,Natural,Hydrological,Flood,,,,France,FRA,Western Europe,Europe,"Var, Alpes-Maritimes, Bouches-du-Rhone, Alpes-de-Haute-Provence (Provence-Alpes-Côte d'Azur Region)",,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2019,11,30,2019,12,2,5,2,100,,102,,,,,,,87.35800677,2,,16321;16324,"Alpes-maritimes, Var (Adm2)."
2019-0558-FRA,2019,0558,,Natural,Meteorological,Storm,Convective storm,Severe storm,,France,FRA,Western Europe,Europe,"Var, Alpes Maritimes, Puy de Dome departments.",,Flood,,,,,,,Kph,,,,,2019,11,23,2019,11,24,5,,625,,625,,,,,315000,360585,87.35800677,2,,16248;16321;16324,"Alpes-maritimes, Puy-de-Dome, Var (Adm2)."
2019-0621-FRA,2019,0621,,Natural,Meteorological,Storm,,,,France,FRA,Western Europe,Europe,"Pyrénées-Atlantiques, Landes, Lot-et-Garonne, Gironde, Gers departments",,Flood,,,,,,,Kph,,,,,2019,12,12,2019,12,17,2,13,600,,613,,,,,100000,114471,87.35800677,2,,16241;16242;16243;16244;16300,"Gers, Gironde, Landes, Lot-et-Garonne, Pyrenees-Atlantique (Adm2)."
2019-0388-FRA,2019,0388,,Natural,Meteorological,Storm,Convective storm,Tornado,,France,FRA,Western Europe,Europe,Meurthe-et-Moselle,,,,,,,,,Kph,,,,,2019,8,9,2019,8,9,,,90,,90,,,,,,,87.35800677,2,,16294,Meurthe-et-Moselle (Adm2).
2019-0551-FRA,2019,0551,,Natural,Geophysical,Earthquake,Ground movement,,,France,FRA,Western Europe,Europe,Auvergne-Rhône-Alpes region,,,,,,,,5,Richter,,,,,2019,11,11,2019,11,11,,4,750,,754,,,,,,,87.35800677,1,1250;1270,,"Auvergne, Rhone-Alpes (Adm1)."
2019-0626-FRA,2019,0626,,Natural,Meteorological,Storm,Extra-tropical storm,,"Elsa, Fabien",France,FRA,Western Europe,Europe,"Corse,Dordogne, Cote d'Azur",,,,,,,,206,Kph,,,,,2019,12,19,2019,12,22,,4,,,4,,,,,,,87.35800677,1;2,1256,16240;16321,"Corse (Adm1). Alpes-maritimes, Dordogne (Adm2)."
2019-0366-FRA,2019,0366,,Natural,Meteorological,Extreme temperature,Heat wave,,,France,FRA,Western Europe,Europe,Toute la France métropolitaine (excepté l'ouest de la Bretagne et la Corse),,,,,,,,44,°C,,,,,2019,7,21,2019,7,27,868,,,,,,,,,,,87.35800677,,,,
2019-0505-FRA,2019,0505,,Natural,Hydrological,Flood,,,,France,FRA,Western Europe,Europe,"Hérault, Gard, Pyrénées-Orientales",,,,,,,,,Km2,,,,,2019,10,21,2019,10,24,3,,1000,,1000,,,,,,,87.35800677,2,,16286;16287;16289,"Gard, Herault, Pyrenees-Orientales (Adm2)."
2020-0254-FRA,2020,0254,,Natural,Hydrological,Flood,Flash flood,,,France,FRA,Western Europe,Europe,"Ajaccio (Corsica); Salines, Cannes, Pietralba",Heavy rains,,,,,,,,Km2,,,,,2020,6,10,2020,6,11,,,200,,200,,,,,,,88.43564081,2,,16270;16271;16321,"Alpes-maritimes, Corse-du-Sud, Haute-Corse (Adm2)."
2020-0459-FRA,2020,0459,,Natural,Hydrological,Flood,Flash flood,,,France,FRA,Western Europe,Europe,Valleraugue (Gard department); Lozère and Herault departments,Heavy rains,,,,,,,,Km2,,,,,2020,9,19,2020,9,19,2,,421,,421,,,,,53000,59931,88.43564081,2,,16286;16287;16288,"Gard, Herault, Lozere (Adm2)."
2020-0418-FRA,2020,0418,,Natural,Meteorological,Storm,Convective storm,,Storm 'Alex',France,FRA,Western Europe,Europe,"Roya Valley, Vésubie, Tinée (Provence-Alpes-Côte d'Azur Region)",,,,,,,,,Kph,,,,,2020,10,2,2020,10,4,18,,12980,,12980,,,,,967000,1093451,88.43564081,1,1269,,Provence-Alpes-Cote-d'Azur (Adm1).
2020-0020-FRA,2020,0020,,Natural,Meteorological,Storm,Extra-tropical storm,,'Gloria',France,FRA,Western Europe,Europe,"Pyrénées-Orientales, Aude, Ariège, and Haute-Garonne departments",,,,,,,,,Kph,,,,,2020,1,21,2020,1,22,,,,,,,,,,,,88.43564081,2,,16289;16290;16298;16301,"Ariege, Aude, Haute-Garonne, Pyrenees-Orientales (Adm2)."
2020-0051-FRA,2020,0051,,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Ciara' (Sabine),France,FRA,Western Europe,Europe,"Aisne, Ardennes, Aube, Calvados, Côtes-d’Armor, Eure, Eure-et-Loir, Finistère, lLoire-Atlantique, Loiret, Manche, Marne, Haute-Marne, lMeurthe-et-Moselle, lMeuse, lMorbihan, lMoselle, Nord, Oise, Orne, lPas-de-Calais, lBas-Rhin, le Haut-Rhin, Paris, lSeine-Maritime, lSeine-et-Marne, Yvelines, Somme, Vosges, Yvonne, Essonne, Val-d’Oise; Corse;",,,,,,,,,Kph,,,,,2020,2,8,2020,2,8,,31,,,31,,,,,,,88.43564081,1;2,1256,16238;16239;16249;16250;16251;16256;16257;16259;16261;16265;16266;16267;16268;16269;16276;16277;16278;16280;16281;16283;16285;16294;16295;16296;16297;16306;16307;16308;16313;16314;16315,"Corse (Adm1). Aisne, Ardennes, Aube, Bas-Rhin, Calvados, Cotes-d'Armor, Essonne, Eure, Eure-et-Loir, Finistere, Haut-Rhin, Haute-Marne, Loire-Atlantique, Loiret, Manche, Marne, Meurthe-et-Moselle, Meuse, Morbihan, Moselle, Nord, Oise, Orne, Paris, Pas-de-Calais, Seine-et-Marne, Seine-Maritime, Somme, Val-d'Oise, Vosges, Yvelines (Adm2)."
2020-0530-FRA,2020,0530,,Natural,Meteorological,Extreme temperature,Heat wave,,,France,FRA,Western Europe,Europe,,,,,,,,,,°C,,,,,2020,7,30,2020,8,16,1924,,,,,,,,,,,88.43564081,1,1248;1249;1250;1251;1252;1253;1254;1255;1256;1257;1258;1259;1260;1262;1263;1264;1265;1266;1267;1268;1269;1270,,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Comte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Midi-Pyrenees, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Cote-d'Azur, Rhone-Alpes (Adm1)."
2020-0202-FRA,2020,0202,,Natural,Hydrological,Flood,,,,France,FRA,Western Europe,Europe,"Gironde, Landes Departments, Ile de France Region",Heavy rains,,,,,,,,Km2,,,,,2020,5,11,2020,5,11,,1,284,,285,,,,,,,88.43564081,1;2,1259,16241;16242,"Ile-de-France (Adm1). Gironde, Landes (Adm2)."
2021-0436-FRA,2021,0436,,Natural,Meteorological,Storm,Convective storm,Severe storm,,France,FRA,Western Europe,Europe,Saône-et-Loire Department (Bourgogne-Franche-Comté Region); Auvergne Region; Moselle Department (Grand Est Region),,"Slide (land, mud, snow, rock)",Flood,,,,,,Kph,,,,,2021,7,23,2021,7,24,,,255,,255,,,,,,,92.59019293,1;2,1250,16254;16296,"Auvergne (Adm1). Moselle, Saone-et-Loire (Adm2)."
2021-0411-FRA,2021,0411,,Natural,Hydrological,Flood,,,,France,FRA,Western Europe,Europe,"La Marne, La Meuse, La Moselle Departments; Châtel de Houx, Le Field (Jura); Plainfaing (Vosges); Villers la Chèvre, Errouville, Longuyon, Villette (Meurthe en Moselle); Bras-sur-Meuse (Meuse)",Torrential rainfall caused by a slow-moving area of low pressure – named “Bernd”,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,Ornain River and the Canal de la Marne au Rhin,2021,7,15,2021,7,16,,,240,,240,,,,,,,92.59019293,2,,16269;16274;16294;16295;16296;16297,"Jura, Marne, Meurthe-et-Moselle, Meuse, Moselle, Vosges (Adm2)."
2021-0792-FRA,2021,0792,,Natural,Hydrological,Flood,,,,France,FRA,Western Europe,Europe,Nouvelle-Aquitaine; Occitanie; Landes; Pyrénées-Atlantiques,Heavy rains,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2021,12,9,2021,12,10,,,100,,100,,,,,23000,24841,92.59019293,1,1249;1260;1262;1264;1268,,"Aquitaine, Languedoc-Rousillon, Limousin, Midi-Pyrenees, Poitou-Charentes (Adm1)."
2021-0318-FRA,2021,0318,,Natural,Hydrological,Flood,Flash flood,,,France,FRA,Western Europe,Europe,"Beauvais, Tillé, Auneuil Municipalities (Oise Department); Marne, Somme",Heavy rains,Lightening,,,,,,,Km2,,,,,2021,6,21,2021,6,21,1,,600,,600,,,,,,,92.59019293,2,,16269;16314;16315,"Marne, Oise, Somme (Adm2)."
2021-0586-FRA,2021,0586,,Natural,Hydrological,Flood,,,,France,FRA,Western Europe,Europe,Gard Department,Heavy rains,Lightening,,,,,,,Km2,,,,,2021,9,14,2021,9,14,,,600,,600,,,,,,,92.59019293,2,,16286,Gard (Adm2).
2021-0687-FRA,2021,0687,,Natural,Meteorological,Storm,Convective storm,,Storm 'Aurore' (Hendrick),France,FRA,Western Europe,Europe,"Brittany, Normandy, Champagne-Ardennes, Paris, Ile de France","Stro,gs wnds and heav rains",,,,,,,150,Kph,,,,,2021,10,21,2021,10,22,,,,,,,,,,,,92.59019293,1;2,1251;1253;1255;1258,16280,"Basse-Normandie, Bretagne, Champagne-Ardenne, Haute-Normandie (Adm1). Paris (Adm2)."
2021-0825-FRA,2021,0825,,Natural,Meteorological,Extreme temperature,Cold wave,,,France,FRA,Western Europe,Europe,Rhone region,,,,,,Yes,,,°C,,,,,2021,4,5,2021,4,8,,,,,,,,,,5600000,6048157,92.59019293,,,,
2021-0063-FRA,2021,0063,,Natural,Hydrological,Flood,,,,France,FRA,Western Europe,Europe,"Charente-Maritime Department, Lot-et-Garonne Departmen, Gironde Department (Nouvelle-Aquitaine Region)",Heavy rains,,,,,Yes,,,Km2,,,,Garonne river,2021,2,1,2021,2,10,,5,300,,305,,,,,10000,10800,92.59019293,2,,16241;16243;16317,"Charente-Maritime, Gironde, Lot-et-Garonne (Adm2)."
2021-0756-FRA,2021,0756,,Natural,Hydrological,Flood,,,,France,FRA,Western Europe,Europe,"Nord, Pas-de-Calais, Hauts-de-France Region",Heavy raiins,,,,,,,,Km2,,,,,2021,11,27,2021,11,29,1,2,300,,302,,,,,,,92.59019293,1,1265,,Nord-Pas-de-Calais (Adm1).
2022-0112-FRA,2022,0112,,Natural,Meteorological,Storm,Extra-tropical storm,,Storm 'Eunice' (Zeynep),France,FRA,Western Europe,Europe,"Pas-de-Calais, Nord, Seine-Maritime, Manche departments",,,,,,,,,Kph,,,,,2022,2,18,2022,2,18,,28,,,28,,,,,,,100,2,,16250;16277;16306;16307,"Manche, Nord, Pas-de-Calais, Seine-Maritime (Adm2)."
2022-0373-FRA,2022,0373,,Natural,Meteorological,Storm,Convective storm,Severe storm,,France,FRA,Western Europe,Europe,"Rouen City (Seine-Maritime Department, Normandy Region); Loir-et-Cher Department (Centre-Val de Loire Region)",,Lightening,Hail,,,,,,Kph,,,,,2022,6,4,2022,6,5,1,15,60000,,60015,,,,,,,100,2,,16264;16277,"Loir-et-Cher, Seine-Maritime (Adm2)."
2022-0697-FRA,2022,0697,,Natural,Meteorological,Storm,Convective storm,Severe storm,,France,FRA,Western Europe,Europe,"Normandy, Hauts-de-France, and Bourgogne-Franche-Comté",,Lightening,Hail,,,,,,Kph,,,,,2022,10,23,2022,10,24,,2,300,,302,,,,,,,100,1,1251;1252;1257;1258;1265,,"Basse-Normandie, Bourgogne, Franche-Comte, Haute-Normandie, Nord-Pas-de-Calais (Adm1)."
2022-0525-FRA,2022,0525,,Natural,Meteorological,Storm,Convective storm,Severe storm,,France,FRA,Western Europe,Europe,Corsica,,Lightening,,,,,,,Kph,,,,,2022,8,17,2022,8,18,5,33,,,33,,,,,,,100,1,1256,,Corse (Adm1).
2022-0465-FRA,2022,0465,,Natural,Meteorological,Extreme temperature,Heat wave,,,France,FRA,Western Europe,Europe,,,,,,,,,42,°C,,,,,2022,5,30,2022,9,4,4807,20000,,,20000,,,,,,,100,,,,
2022-9405-FRA,2022,9405,,Natural,Climatological,Drought,Drought,,,France,FRA,Western Europe,Europe,,Lack of rains,,,,,,,,Km2,,,,,2022,7,,2022,8,,,,,,,,,,,,,100,,,,
